timestamp,flight_state,est_altitude_m,est_vertical_velocity_mps,baro_altitude_m,imu_ok,baro_ok,gnss_ok,temp_ok,battery_ok,gps_fix
15.740,DESCENT,107.46,-5.02,107.58,1,1,1,1,1,3
15.760,DESCENT,107.36,-5.02,107.35,1,1,1,1,1,3
15.780,DESCENT,107.26,-5.03,107.20,1,1,1,1,1,3
15.800,DESCENT,107.14,-5.05,106.99,1,1,1,1,1,3
15.820,DESCENT,107.03,-5.08,106.81,1,1,1,1,1,3
15.840,DESCENT,106.93,-5.06,107.05,1,1,1,1,1,3
15.860,DESCENT,106.85,-5.03,107.06,1,1,1,1,1,3
15.880,DESCENT,106.77,-4.99,107.11,1,1,1,1,1,3
15.900,DESCENT,106.69,-4.96,106.92,1,1,1,1,1,3
15.920,DESCENT,106.58,-4.98,106.44,1,1,1,1,1,3
15.940,DESCENT,106.49,-4.97,106.62,1,1,1,1,1,3
15.960,DESCENT,106.37,-5.00,106.13,1,1,1,1,1,3
15.980,DESCENT,106.25,-5.03,105.95,1,1,1,1,1,3
16.000,DESCENT,106.14,-5.06,105.92,1,1,1,1,1,3
16.020,DESCENT,106.03,-5.06,106.01,1,1,1,1,1,3
16.040,DESCENT,105.95,-5.02,106.26,1,1,1,1,1,3
16.060,DESCENT,105.84,-5.04,105.68,1,1,1,1,1,3
16.080,DESCENT,105.74,-5.04,105.77,1,1,1,1,1,3
16.100,DESCENT,105.65,-5.02,105.79,1,1,1,1,1,3
16.120,DESCENT,105.55,-5.03,105.50,1,1,1,1,1,3
16.140,DESCENT,105.45,-5.03,105.47,1,1,1,1,1,3
16.160,DESCENT,105.34,-5.04,105.27,1,1,1,1,1,3
16.180,DESCENT,105.23,-5.06,105.06,1,1,1,1,1,3
16.200,DESCENT,105.12,-5.07,105.04,1,1,1,1,1,3
16.220,DESCENT,105.03,-5.04,105.22,1,1,1,1,1,3
16.240,DESCENT,104.94,-5.04,105.00,1,1,1,1,1,3
16.260,DESCENT,104.84,-5.03,104.89,1,1,1,1,1,3
16.280,DESCENT,104.74,-5.03,104.71,1,1,1,1,1,3
16.300,DESCENT,104.64,-5.03,104.68,1,1,1,1,1,3
16.320,DESCENT,104.53,-5.05,104.35,1,1,1,1,1,3
16.340,DESCENT,104.44,-5.03,104.60,1,1,1,1,1,3
16.360,DESCENT,104.37,-4.98,104.78,1,1,1,1,1,3
16.380,DESCENT,104.28,-4.95,104.53,1,1,1,1,1,3
16.400,DESCENT,104.19,-4.94,104.25,1,1,1,1,1,3
16.420,DESCENT,104.10,-4.92,104.25,1,1,1,1,1,3
16.440,DESCENT,104.01,-4.91,104.09,1,1,1,1,1,3
16.460,DESCENT,103.92,-4.90,104.03,1,1,1,1,1,3
16.480,DESCENT,103.83,-4.88,104.01,1,1,1,1,1,3
16.500,DESCENT,103.74,-4.87,103.77,1,1,1,1,1,3
16.520,DESCENT,103.63,-4.90,103.46,1,1,1,1,1,3
16.540,DESCENT,103.51,-4.92,103.29,1,1,1,1,1,3
16.560,DESCENT,103.44,-4.88,103.83,1,1,1,1,1,3
16.580,DESCENT,103.37,-4.83,103.74,1,1,1,1,1,3
16.600,DESCENT,103.27,-4.84,103.17,1,1,1,1,1,3
16.620,DESCENT,103.17,-4.84,103.18,1,1,1,1,1,3
16.640,DESCENT,103.06,-4.86,102.87,1,1,1,1,1,3
16.660,DESCENT,102.94,-4.90,102.64,1,1,1,1,1,3
16.680,DESCENT,102.83,-4.93,102.60,1,1,1,1,1,3
16.700,DESCENT,102.72,-4.95,102.57,1,1,1,1,1,3
16.720,DESCENT,102.61,-4.96,102.50,1,1,1,1,1,3
16.740,DESCENT,102.51,-4.97,102.43,1,1,1,1,1,3
16.760,DESCENT,102.43,-4.94,102.67,1,1,1,1,1,3
16.780,DESCENT,102.30,-4.98,101.99,1,1,1,1,1,3
16.800,DESCENT,102.20,-4.99,102.10,1,1,1,1,1,3
16.820,DESCENT,102.11,-4.96,102.34,1,1,1,1,1,3
16.840,DESCENT,102.04,-4.92,102.41,1,1,1,1,1,3
16.860,DESCENT,101.91,-4.98,101.45,1,1,1,1,1,3
16.880,DESCENT,101.81,-4.98,101.82,1,1,1,1,1,3
16.900,DESCENT,101.69,-5.01,101.42,1,1,1,1,1,3
16.920,DESCENT,101.60,-4.99,101.72,1,1,1,1,1,3
16.940,DESCENT,101.51,-4.98,101.65,1,1,1,1,1,3
16.960,DESCENT,101.44,-4.92,101.92,1,1,1,1,1,3
16.980,DESCENT,101.32,-4.97,100.92,1,1,1,1,1,3
17.000,DESCENT,101.22,-4.96,101.30,1,1,1,1,1,3
17.020,DESCENT,101.11,-4.98,100.98,1,1,1,1,1,3
17.040,DESCENT,101.00,-5.01,100.72,1,1,1,1,1,3
17.060,DESCENT,100.89,-5.02,100.83,1,1,1,1,1,3
17.080,DESCENT,100.79,-5.02,100.76,1,1,1,1,1,3
17.100,DESCENT,100.70,-5.00,100.86,1,1,1,1,1,3
17.120,DESCENT,100.60,-5.00,100.63,1,1,1,1,1,3
17.140,DESCENT,100.46,-5.06,99.94,1,1,1,1,1,3
17.160,DESCENT,100.35,-5.09,100.14,1,1,1,1,1,3
17.180,DESCENT,100.23,-5.12,100.00,1,1,1,1,1,3
17.200,DESCENT,100.12,-5.13,99.98,1,1,1,1,1,3
17.220,DESCENT,100.03,-5.10,100.30,1,1,1,1,1,3
17.240,DESCENT,99.93,-5.10,99.95,1,1,1,1,1,3
17.260,DESCENT,99.85,-5.07,100.11,1,1,1,1,1,3
17.280,DESCENT,99.78,-5.02,100.15,1,1,1,1,1,3
17.300,DESCENT,99.69,-4.99,99.97,1,1,1,1,1,3
17.320,DESCENT,99.61,-4.96,99.83,1,1,1,1,1,3
17.340,DESCENT,99.49,-4.99,99.19,1,1,1,1,1,3
17.360,DESCENT,99.39,-4.99,99.44,1,1,1,1,1,3
17.380,DESCENT,99.31,-4.97,99.50,1,1,1,1,1,3
17.400,DESCENT,99.22,-4.95,99.38,1,1,1,1,1,3
17.420,DESCENT,99.13,-4.94,99.19,1,1,1,1,1,3
17.440,DESCENT,99.02,-4.95,98.88,1,1,1,1,1,3
17.460,DESCENT,98.92,-4.94,99.00,1,1,1,1,1,3
17.480,DESCENT,98.83,-4.93,98.93,1,1,1,1,1,3
17.500,DESCENT,98.73,-4.95,98.62,1,1,1,1,1,3
17.520,DESCENT,98.64,-4.92,98.81,1,1,1,1,1,3
17.540,DESCENT,98.54,-4.93,98.52,1,1,1,1,1,3
17.560,DESCENT,98.43,-4.94,98.33,1,1,1,1,1,3
17.580,DESCENT,98.34,-4.93,98.38,1,1,1,1,1,3
17.600,DESCENT,98.27,-4.88,98.67,1,1,1,1,1,3
17.620,DESCENT,98.14,-4.93,97.77,1,1,1,1,1,3
17.640,DESCENT,98.05,-4.92,98.14,1,1,1,1,1,3
17.660,DESCENT,97.94,-4.93,97.83,1,1,1,1,1,3
17.680,DESCENT,97.87,-4.90,98.18,1,1,1,1,1,3
17.700,DESCENT,97.76,-4.91,97.67,1,1,1,1,1,3
17.720,DESCENT,97.63,-4.97,97.15,1,1,1,1,1,3
17.740,DESCENT,97.50,-5.01,97.12,1,1,1,1,1,3
17.760,DESCENT,97.41,-5.01,97.47,1,1,1,1,1,3
17.780,DESCENT,97.28,-5.06,96.86,1,1,1,1,1,3
17.800,DESCENT,97.19,-5.03,97.44,1,1,1,1,1,3
17.820,DESCENT,97.12,-4.99,97.43,1,1,1,1,1,3
17.840,DESCENT,97.04,-4.96,97.30,1,1,1,1,1,3
17.860,DESCENT,96.94,-4.94,97.04,1,1,1,1,1,3
17.880,DESCENT,96.86,-4.91,97.14,1,1,1,1,1,3
17.900,DESCENT,96.75,-4.93,96.58,1,1,1,1,1,3
17.920,DESCENT,96.69,-4.88,97.10,1,1,1,1,1,3
17.940,DESCENT,96.58,-4.90,96.42,1,1,1,1,1,3
17.960,DESCENT,96.43,-4.98,95.78,1,1,1,1,1,3
17.980,DESCENT,96.33,-4.99,96.24,1,1,1,1,1,3
18.000,DESCENT,96.23,-4.98,96.28,1,1,1,1,1,3
18.020,DESCENT,96.16,-4.94,96.54,1,1,1,1,1,3
18.040,DESCENT,96.08,-4.90,96.34,1,1,1,1,1,3
18.060,DESCENT,95.96,-4.95,95.62,1,1,1,1,1,3
18.080,DESCENT,95.86,-4.94,95.91,1,1,1,1,1,3
18.100,DESCENT,95.80,-4.88,96.27,1,1,1,1,1,3
18.120,DESCENT,95.68,-4.91,95.41,1,1,1,1,1,3
18.140,DESCENT,95.58,-4.92,95.54,1,1,1,1,1,3
18.160,DESCENT,95.46,-4.95,95.20,1,1,1,1,1,3
18.180,DESCENT,95.36,-4.96,95.33,1,1,1,1,1,3
18.200,DESCENT,95.26,-4.96,95.23,1,1,1,1,1,3
18.220,DESCENT,95.16,-4.96,95.13,1,1,1,1,1,3
18.240,DESCENT,95.05,-4.97,94.99,1,1,1,1,1,3
18.260,DESCENT,94.94,-5.00,94.72,1,1,1,1,1,3
18.280,DESCENT,94.82,-5.03,94.54,1,1,1,1,1,3
18.300,DESCENT,94.68,-5.10,94.13,1,1,1,1,1,3
18.320,DESCENT,94.58,-5.10,94.61,1,1,1,1,1,3
18.340,DESCENT,94.47,-5.11,94.36,1,1,1,1,1,3
18.360,DESCENT,94.37,-5.10,94.46,1,1,1,1,1,3
18.380,DESCENT,94.27,-5.10,94.29,1,1,1,1,1,3
18.400,DESCENT,94.18,-5.08,94.32,1,1,1,1,1,3
18.420,DESCENT,94.06,-5.11,93.78,1,1,1,1,1,3
18.440,DESCENT,93.97,-5.09,94.19,1,1,1,1,1,3
18.460,DESCENT,93.85,-5.12,93.60,1,1,1,1,1,3
18.480,DESCENT,93.76,-5.10,93.92,1,1,1,1,1,3
18.500,DESCENT,93.64,-5.13,93.40,1,1,1,1,1,3
18.520,DESCENT,93.54,-5.13,93.57,1,1,1,1,1,3
18.540,DESCENT,93.42,-5.16,93.12,1,1,1,1,1,3
18.560,DESCENT,93.32,-5.14,93.47,1,1,1,1,1,3
18.580,DESCENT,93.24,-5.12,93.44,1,1,1,1,1,3
18.600,DESCENT,93.13,-5.12,93.12,1,1,1,1,1,3
18.620,DESCENT,93.05,-5.09,93.33,1,1,1,1,1,3
18.640,DESCENT,92.93,-5.12,92.62,1,1,1,1,1,3
18.660,DESCENT,92.81,-5.14,92.69,1,1,1,1,1,3
18.680,DESCENT,92.72,-5.12,92.86,1,1,1,1,1,3
18.700,DESCENT,92.62,-5.12,92.62,1,1,1,1,1,3
18.720,DESCENT,92.54,-5.08,92.89,1,1,1,1,1,3
18.740,DESCENT,92.46,-5.05,92.67,1,1,1,1,1,3
18.760,DESCENT,92.37,-5.02,92.62,1,1,1,1,1,3
18.780,DESCENT,92.25,-5.06,91.97,1,1,1,1,1,3
18.800,DESCENT,92.12,-5.11,91.71,1,1,1,1,1,3
18.820,DESCENT,92.00,-5.14,91.77,1,1,1,1,1,3
18.840,DESCENT,91.92,-5.11,92.16,1,1,1,1,1,3
18.860,DESCENT,91.83,-5.09,91.97,1,1,1,1,1,3
18.880,DESCENT,91.73,-5.08,91.82,1,1,1,1,1,3
18.900,DESCENT,91.63,-5.07,91.70,1,1,1,1,1,3
18.920,DESCENT,91.53,-5.08,91.46,1,1,1,1,1,3
18.940,DESCENT,91.44,-5.06,91.59,1,1,1,1,1,3
18.960,DESCENT,91.33,-5.06,91.28,1,1,1,1,1,3
18.980,DESCENT,91.23,-5.07,91.17,1,1,1,1,1,3
19.000,DESCENT,91.15,-5.03,91.50,1,1,1,1,1,3
19.020,DESCENT,91.08,-4.98,91.43,1,1,1,1,1,3
19.040,DESCENT,90.98,-4.98,91.02,1,1,1,1,1,3
19.060,DESCENT,90.84,-5.05,90.25,1,1,1,1,1,3
19.080,DESCENT,90.72,-5.07,90.57,1,1,1,1,1,3
19.100,DESCENT,90.63,-5.06,90.68,1,1,1,1,1,3
19.120,DESCENT,90.57,-5.00,91.12,1,1,1,1,1,3
19.140,DESCENT,90.50,-4.94,90.92,1,1,1,1,1,3
19.160,DESCENT,90.40,-4.94,90.46,1,1,1,1,1,3
19.180,DESCENT,90.35,-4.85,91.02,1,1,1,1,1,3
19.200,DESCENT,90.25,-4.86,90.18,1,1,1,1,1,3
19.220,DESCENT,90.14,-4.89,89.94,1,1,1,1,1,3
19.240,DESCENT,89.97,-5.01,88.96,1,1,1,1,1,3
19.260,DESCENT,89.89,-4.98,90.15,1,1,1,1,1,3
19.280,DESCENT,89.79,-4.97,89.88,1,1,1,1,1,3
19.300,DESCENT,89.67,-5.01,89.32,1,1,1,1,1,3
19.320,DESCENT,89.60,-4.95,90.11,1,1,1,1,1,3
19.340,DESCENT,89.49,-4.98,89.27,1,1,1,1,1,3
19.360,DESCENT,89.41,-4.94,89.70,1,1,1,1,1,3
19.380,DESCENT,89.27,-5.00,88.75,1,1,1,1,1,3
19.400,DESCENT,89.17,-5.01,89.17,1,1,1,1,1,3
19.420,DESCENT,89.09,-4.98,89.27,1,1,1,1,1,3
19.440,DESCENT,88.97,-5.02,88.67,1,1,1,1,1,3
19.460,DESCENT,88.88,-5.00,89.01,1,1,1,1,1,3
19.480,DESCENT,88.75,-5.05,88.40,1,1,1,1,1,3
19.500,DESCENT,88.64,-5.06,88.55,1,1,1,1,1,3
19.520,DESCENT,88.55,-5.05,88.59,1,1,1,1,1,3
19.540,DESCENT,88.43,-5.07,88.31,1,1,1,1,1,3
19.560,DESCENT,88.30,-5.13,87.78,1,1,1,1,1,3
19.580,DESCENT,88.21,-5.11,88.40,1,1,1,1,1,3
19.600,DESCENT,88.11,-5.10,88.17,1,1,1,1,1,3
19.620,DESCENT,88.01,-5.09,88.07,1,1,1,1,1,3
19.640,DESCENT,87.94,-5.05,88.28,1,1,1,1,1,3
19.660,DESCENT,87.84,-5.04,87.90,1,1,1,1,1,3
19.680,DESCENT,87.74,-5.04,87.77,1,1,1,1,1,3
19.700,DESCENT,87.65,-5.02,87.75,1,1,1,1,1,3
19.720,DESCENT,87.55,-5.01,87.64,1,1,1,1,1,3
19.740,DESCENT,87.47,-4.99,87.67,1,1,1,1,1,3
19.760,DESCENT,87.39,-4.95,87.73,1,1,1,1,1,3
19.780,DESCENT,87.30,-4.94,87.39,1,1,1,1,1,3
19.800,DESCENT,87.19,-4.95,87.12,1,1,1,1,1,3
19.820,DESCENT,87.11,-4.93,87.25,1,1,1,1,1,3
19.840,DESCENT,87.02,-4.91,87.18,1,1,1,1,1,3
19.860,DESCENT,86.91,-4.92,86.77,1,1,1,1,1,3
19.880,DESCENT,86.80,-4.95,86.61,1,1,1,1,1,3
19.900,DESCENT,86.69,-4.97,86.55,1,1,1,1,1,3
19.920,DESCENT,86.58,-4.98,86.48,1,1,1,1,1,3
19.940,DESCENT,86.47,-5.00,86.32,1,1,1,1,1,3
19.960,DESCENT,86.37,-5.00,86.34,1,1,1,1,1,3
19.980,DESCENT,86.27,-5.00,86.31,1,1,1,1,1,3
20.000,DESCENT,86.14,-5.05,85.73,1,1,1,1,1,3
20.020,DESCENT,86.05,-5.04,86.13,1,1,1,1,1,3
20.040,DESCENT,85.95,-5.03,86.05,1,1,1,1,1,3
20.060,DESCENT,85.87,-5.00,86.04,1,1,1,1,1,3
20.080,DESCENT,85.75,-5.03,85.52,1,1,1,1,1,3
20.100,DESCENT,85.65,-5.03,85.62,1,1,1,1,1,3
20.120,DESCENT,85.55,-5.04,85.53,1,1,1,1,1,3
20.140,DESCENT,85.42,-5.08,85.06,1,1,1,1,1,3
20.160,DESCENT,85.32,-5.07,85.39,1,1,1,1,1,3
20.180,DESCENT,85.22,-5.07,85.25,1,1,1,1,1,3
20.200,DESCENT,85.12,-5.08,85.03,1,1,1,1,1,3
20.220,DESCENT,85.00,-5.11,84.77,1,1,1,1,1,3
20.240,DESCENT,84.92,-5.07,85.24,1,1,1,1,1,3
20.260,DESCENT,84.80,-5.10,84.53,1,1,1,1,1,3
20.280,DESCENT,84.68,-5.13,84.42,1,1,1,1,1,3
20.300,DESCENT,84.58,-5.13,84.61,1,1,1,1,1,3
20.320,DESCENT,84.48,-5.11,84.63,1,1,1,1,1,3
20.340,DESCENT,84.39,-5.09,84.54,1,1,1,1,1,3
20.360,DESCENT,84.28,-5.11,84.14,1,1,1,1,1,3
20.380,DESCENT,84.20,-5.08,84.46,1,1,1,1,1,3
20.400,DESCENT,84.11,-5.06,84.28,1,1,1,1,1,3
20.420,DESCENT,84.00,-5.07,83.94,1,1,1,1,1,3
20.440,DESCENT,83.89,-5.08,83.78,1,1,1,1,1,3
20.460,DESCENT,83.79,-5.09,83.73,1,1,1,1,1,3
20.480,DESCENT,83.71,-5.05,84.02,1,1,1,1,1,3
20.500,DESCENT,83.62,-5.03,83.77,1,1,1,1,1,3
20.520,DESCENT,83.52,-5.02,83.59,1,1,1,1,1,3
20.540,DESCENT,83.44,-4.98,83.74,1,1,1,1,1,3
20.560,DESCENT,83.35,-4.98,83.41,1,1,1,1,1,3
20.580,DESCENT,83.23,-5.01,83.00,1,1,1,1,1,3
20.600,DESCENT,83.13,-5.00,83.17,1,1,1,1,1,3
20.620,DESCENT,83.04,-5.00,83.07,1,1,1,1,1,3
20.640,DESCENT,82.95,-4.98,83.06,1,1,1,1,1,3
20.660,DESCENT,82.83,-5.01,82.64,1,1,1,1,1,3
20.680,DESCENT,82.73,-5.00,82.77,1,1,1,1,1,3
20.700,DESCENT,82.65,-4.98,82.83,1,1,1,1,1,3
20.720,DESCENT,82.55,-4.97,82.60,1,1,1,1,1,3
20.740,DESCENT,82.42,-5.03,81.96,1,1,1,1,1,3
20.760,DESCENT,82.30,-5.06,82.06,1,1,1,1,1,3
20.780,DESCENT,82.21,-5.05,82.27,1,1,1,1,1,3
20.800,DESCENT,82.13,-5.01,82.46,1,1,1,1,1,3
20.820,DESCENT,82.01,-5.03,81.82,1,1,1,1,1,3
20.840,DESCENT,81.91,-5.04,81.88,1,1,1,1,1,3
20.860,DESCENT,81.83,-5.01,82.03,1,1,1,1,1,3
20.880,DESCENT,81.70,-5.05,81.40,1,1,1,1,1,3
20.900,DESCENT,81.62,-5.01,81.91,1,1,1,1,1,3
20.920,DESCENT,81.53,-5.00,81.65,1,1,1,1,1,3
20.940,DESCENT,81.44,-4.99,81.51,1,1,1,1,1,3
20.960,DESCENT,81.35,-4.97,81.49,1,1,1,1,1,3
20.980,DESCENT,81.26,-4.95,81.46,1,1,1,1,1,3
21.000,DESCENT,81.16,-4.94,81.19,1,1,1,1,1,3
21.020,DESCENT,81.09,-4.90,81.42,1,1,1,1,1,3
21.040,DESCENT,81.00,-4.89,81.06,1,1,1,1,1,3
21.060,DESCENT,80.89,-4.91,80.74,1,1,1,1,1,3
21.080,DESCENT,80.78,-4.93,80.62,1,1,1,1,1,3
21.100,DESCENT,80.66,-4.96,80.40,1,1,1,1,1,3
21.120,DESCENT,80.57,-4.95,80.71,1,1,1,1,1,3
21.140,DESCENT,80.51,-4.88,81.02,1,1,1,1,1,3
21.160,DESCENT,80.42,-4.88,80.47,1,1,1,1,1,3
21.180,DESCENT,80.30,-4.90,80.09,1,1,1,1,1,3
21.200,DESCENT,80.21,-4.90,80.23,1,1,1,1,1,3
21.220,DESCENT,80.10,-4.92,79.96,1,1,1,1,1,3
21.240,DESCENT,80.00,-4.91,80.03,1,1,1,1,1,3
21.260,DESCENT,79.90,-4.92,79.85,1,1,1,1,1,3
21.280,DESCENT,79.81,-4.91,79.89,1,1,1,1,1,3
21.300,DESCENT,79.71,-4.91,79.69,1,1,1,1,1,3
21.320,DESCENT,79.63,-4.89,79.83,1,1,1,1,1,3
21.340,DESCENT,79.52,-4.90,79.44,1,1,1,1,1,3
21.360,DESCENT,79.43,-4.89,79.46,1,1,1,1,1,3
21.380,DESCENT,79.32,-4.90,79.23,1,1,1,1,1,3
21.400,DESCENT,79.21,-4.93,78.96,1,1,1,1,1,3
21.420,DESCENT,79.07,-4.99,78.58,1,1,1,1,1,3
21.440,DESCENT,78.98,-4.98,79.11,1,1,1,1,1,3
21.460,DESCENT,78.86,-5.02,78.49,1,1,1,1,1,3
21.480,DESCENT,78.74,-5.05,78.51,1,1,1,1,1,3
21.500,DESCENT,78.67,-5.00,79.12,1,1,1,1,1,3
21.520,DESCENT,78.59,-4.97,78.83,1,1,1,1,1,3
21.540,DESCENT,78.50,-4.95,78.60,1,1,1,1,1,3
21.560,DESCENT,78.42,-4.91,78.78,1,1,1,1,1,3
21.580,DESCENT,78.33,-4.89,78.49,1,1,1,1,1,3
21.600,DESCENT,78.21,-4.93,77.86,1,1,1,1,1,3
21.620,DESCENT,78.12,-4.92,78.26,1,1,1,1,1,3
21.640,DESCENT,78.00,-4.96,77.66,1,1,1,1,1,3
21.660,DESCENT,77.94,-4.90,78.42,1,1,1,1,1,3
21.680,DESCENT,77.81,-4.95,77.35,1,1,1,1,1,3
21.700,DESCENT,77.69,-4.99,77.43,1,1,1,1,1,3
21.720,DESCENT,77.59,-4.98,77.67,1,1,1,1,1,3
21.740,DESCENT,77.49,-4.98,77.49,1,1,1,1,1,3
21.760,DESCENT,77.42,-4.94,77.76,1,1,1,1,1,3
21.780,DESCENT,77.33,-4.93,77.40,1,1,1,1,1,3
21.800,DESCENT,77.26,-4.87,77.73,1,1,1,1,1,3
21.820,DESCENT,77.16,-4.87,77.16,1,1,1,1,1,3
21.840,DESCENT,77.04,-4.91,76.67,1,1,1,1,1,3
21.860,DESCENT,76.93,-4.94,76.71,1,1,1,1,1,3
21.880,DESCENT,76.84,-4.92,76.98,1,1,1,1,1,3
21.900,DESCENT,76.70,-4.98,76.24,1,1,1,1,1,3
21.920,DESCENT,76.62,-4.96,76.83,1,1,1,1,1,3
21.940,DESCENT,76.52,-4.97,76.44,1,1,1,1,1,3
21.960,DESCENT,76.42,-4.96,76.46,1,1,1,1,1,3
21.980,DESCENT,76.32,-4.97,76.28,1,1,1,1,1,3
22.000,DESCENT,76.20,-4.99,75.99,1,1,1,1,1,3
22.020,DESCENT,76.11,-4.98,76.20,1,1,1,0,1,3
22.040,DESCENT,76.02,-4.96,76.20,1,1,1,0,1,3
22.060,DESCENT,75.93,-4.95,76.01,1,1,1,0,1,3
22.080,DESCENT,75.80,-4.99,75.43,1,1,1,0,1,3
22.100,DESCENT,75.71,-4.98,75.87,1,1,1,0,1,3
22.120,DESCENT,75.64,-4.92,76.06,1,1,1,0,1,3
22.140,DESCENT,75.55,-4.93,75.53,1,1,1,0,1,3
22.160,DESCENT,75.45,-4.92,75.51,1,1,1,0,1,3
22.180,DESCENT,75.30,-5.02,74.49,1,1,1,0,1,3
22.200,DESCENT,75.20,-5.01,75.25,1,1,1,0,1,3
22.220,DESCENT,75.07,-5.05,74.73,1,1,1,0,1,3
22.240,DESCENT,74.97,-5.05,74.98,1,1,1,0,1,3
22.260,DESCENT,74.87,-5.05,74.89,1,1,1,0,1,3
22.280,DESCENT,74.80,-5.00,75.25,1,1,1,0,1,3
22.300,DESCENT,74.73,-4.96,75.05,1,1,1,0,1,3
22.320,DESCENT,74.63,-4.96,74.60,1,1,1,0,1,3
22.340,DESCENT,74.54,-4.95,74.64,1,1,1,0,1,3
22.360,DESCENT,74.44,-4.94,74.46,1,1,1,0,1,3
22.380,DESCENT,74.37,-4.90,74.73,1,1,1,0,1,3
22.400,DESCENT,74.25,-4.92,74.07,1,1,1,0,1,3
22.420,DESCENT,74.15,-4.93,74.10,1,1,1,0,1,3
22.440,DESCENT,74.05,-4.93,74.00,1,1,1,0,1,3
22.460,DESCENT,73.96,-4.93,74.01,1,1,1,0,1,3
22.480,DESCENT,73.82,-4.99,73.31,1,1,1,0,1,3
22.500,DESCENT,73.69,-5.04,73.26,1,1,1,0,1,3
22.520,DESCENT,73.58,-5.06,73.41,1,1,1,0,1,3
22.540,DESCENT,73.51,-5.01,73.94,1,1,1,0,1,3
22.560,DESCENT,73.41,-4.99,73.54,1,1,1,0,1,3
22.580,DESCENT,73.30,-5.02,73.08,1,1,1,0,1,3
22.600,DESCENT,73.22,-4.98,73.54,1,1,1,0,1,3
22.620,DESCENT,73.10,-5.02,72.77,1,1,1,0,1,3
22.640,DESCENT,72.99,-5.04,72.82,1,1,1,0,1,3
22.660,DESCENT,72.92,-4.99,73.35,1,1,1,0,1,3
22.680,DESCENT,72.80,-5.02,72.53,1,1,1,0,1,3
22.700,DESCENT,72.74,-4.95,73.30,1,1,1,0,1,3
22.720,DESCENT,72.62,-4.99,72.35,1,1,1,0,1,3
22.740,DESCENT,72.53,-4.97,72.68,1,1,1,0,1,3
22.760,DESCENT,72.43,-4.96,72.47,1,1,1,0,1,3
22.780,DESCENT,72.35,-4.93,72.61,1,1,1,0,1,3
22.800,DESCENT,72.24,-4.96,71.98,1,1,1,0,1,3
22.820,DESCENT,72.15,-4.94,72.34,1,1,1,0,1,3
22.840,DESCENT,72.01,-5.02,71.39,1,1,1,0,1,3
22.860,DESCENT,71.91,-5.01,71.99,1,1,1,0,1,3
22.880,DESCENT,71.80,-5.02,71.68,1,1,1,0,1,3
22.900,DESCENT,71.72,-4.99,71.93,1,1,1,0,1,3
22.920,DESCENT,71.62,-5.00,71.58,1,1,1,0,1,3
22.940,DESCENT,71.54,-4.97,71.80,1,1,1,0,1,3
22.960,DESCENT,71.43,-4.97,71.41,1,1,1,0,1,3
22.980,DESCENT,71.34,-4.96,71.41,1,1,1,0,1,3
23.000,DESCENT,71.22,-4.99,70.95,1,1,1,0,1,3
23.020,DESCENT,71.12,-5.00,71.04,1,1,1,0,1,3
23.040,DESCENT,71.03,-4.97,71.30,1,1,1,0,1,3
23.060,DESCENT,70.95,-4.95,71.15,1,1,1,0,1,3
23.080,DESCENT,70.83,-4.99,70.49,1,1,1,0,1,3
23.100,DESCENT,70.74,-4.96,70.99,1,1,1,0,1,3
23.120,DESCENT,70.63,-4.99,70.36,1,1,1,0,1,3
23.140,DESCENT,70.53,-4.99,70.51,1,1,1,0,1,3
23.160,DESCENT,70.38,-5.06,69.81,1,1,1,0,1,3
23.180,DESCENT,70.30,-5.04,70.49,1,1,1,0,1,3
23.200,DESCENT,70.18,-5.07,69.96,1,1,1,0,1,3
23.220,DESCENT,70.07,-5.08,70.00,1,1,1,0,1,3
23.240,DESCENT,70.01,-5.01,70.53,1,1,1,0,1,3
23.260,DESCENT,69.88,-5.05,69.55,1,1,1,0,1,3
23.280,DESCENT,69.75,-5.11,69.31,1,1,1,0,1,3
23.300,DESCENT,69.64,-5.13,69.47,1,1,1,0,1,3
23.320,DESCENT,69.55,-5.11,69.72,1,1,1,0,1,3
23.340,DESCENT,69.46,-5.09,69.59,1,1,1,0,1,3
23.360,DESCENT,69.35,-5.09,69.37,1,1,1,0,1,3
23.380,DESCENT,69.25,-5.09,69.23,1,1,1,0,1,3
23.400,DESCENT,69.18,-5.05,69.54,1,1,1,0,1,3
23.420,DESCENT,69.07,-5.05,69.02,1,1,1,0,1,3
23.440,DESCENT,69.00,-5.00,69.46,1,1,1,0,1,3
23.460,DESCENT,68.92,-4.97,69.17,1,1,1,0,1,3
23.480,DESCENT,68.80,-5.00,68.56,1,1,1,0,1,3
23.500,DESCENT,68.68,-5.03,68.37,1,1,1,0,1,3
23.520,DESCENT,68.58,-5.03,68.62,1,1,1,0,1,3
23.540,DESCENT,68.52,-4.97,68.98,1,1,1,0,1,3
23.560,DESCENT,68.38,-5.03,67.91,1,1,1,0,1,3
23.580,DESCENT,68.26,-5.07,67.94,1,1,1,0,1,3
23.600,DESCENT,68.15,-5.09,68.03,1,1,1,0,1,3
23.620,DESCENT,68.02,-5.13,67.69,1,1,1,0,1,3
23.640,DESCENT,67.93,-5.12,68.00,1,1,1,0,1,3
23.660,DESCENT,67.84,-5.10,68.00,1,1,1,0,1,3
