timestamp,data_source,imu_accel_x,imu_accel_y,imu_accel_z,gyro_x,gyro_y,gyro_z,barometric_pressure,latitude,longitude,gps_altitude,gps_fix,gps_satellites,temperature,battery_voltage,separation_detected
10.220,SYNTHETIC,9.069,0.040,3.709,-0.065,-0.024,13.215,99708.6,,,,,,,,0
10.240,SYNTHETIC,9.093,-0.012,3.558,-0.059,-0.093,14.129,99716.3,,,,,,,,0
10.260,SYNTHETIC,9.199,-0.034,3.538,0.035,0.050,15.353,99718.8,,,,,,,,0
10.280,SYNTHETIC,9.245,-0.017,3.412,-0.040,-0.016,16.155,99722.2,,,,,,,,0
10.300,SYNTHETIC,9.313,-0.071,3.339,0.052,-0.013,17.206,99721.3,,,,,,,,0
10.320,SYNTHETIC,9.294,0.043,3.259,0.045,-0.012,17.816,99714.4,,,,,,,,0
10.340,SYNTHETIC,9.402,-0.052,3.211,-0.038,-0.072,18.939,99719.8,,,,,,,,0
10.360,SYNTHETIC,9.309,0.056,3.083,-0.018,-0.183,19.638,99720.2,,,,,,,,0
10.380,SYNTHETIC,9.425,0.046,3.085,0.027,0.011,20.610,99725.5,,,,,,,,0
10.400,SYNTHETIC,9.335,-0.020,2.925,-0.052,0.067,21.001,99724.5,,,,,,,,0
10.420,SYNTHETIC,9.406,-0.047,2.988,-0.072,0.077,21.732,99723.7,,,,,,,,0
10.440,SYNTHETIC,9.425,-0.041,2.863,0.065,0.100,22.587,99719.9,,,,,,,,1
10.460,SYNTHETIC,9.533,0.060,2.729,-0.018,-0.012,22.946,99719.4,,,,,,,,1
10.480,SYNTHETIC,9.430,-0.007,2.737,0.033,-0.084,23.333,99723.5,,,,,,,,1
10.500,SYNTHETIC,9.407,0.028,2.693,0.075,-0.114,23.761,99733.9,,,,,,,,1
10.520,SYNTHETIC,9.505,0.060,2.612,0.049,0.014,24.107,99729.4,,,,,,,,1
10.540,SYNTHETIC,9.405,-0.022,2.631,-0.072,-0.077,24.440,99735.9,,,,,,,,1
10.560,SYNTHETIC,9.415,0.056,2.678,-0.021,0.156,24.655,99728.0,,,,,,,,1
10.580,SYNTHETIC,9.361,-0.038,2.554,0.124,0.063,24.886,99737.4,,,,,,,,1
10.600,SYNTHETIC,9.487,-0.051,2.495,0.067,-0.070,25.155,99743.1,,,,,,,,1
10.620,SYNTHETIC,9.462,-0.065,2.497,0.124,0.096,25.121,99743.4,,,,,,,,1
10.640,SYNTHETIC,9.545,0.029,2.624,-0.017,-0.083,25.032,99734.7,,,,,,,,1
10.660,SYNTHETIC,9.546,-0.080,2.510,0.063,-0.175,25.053,99741.0,,,,,,,,1
10.680,SYNTHETIC,9.515,-0.011,2.572,-0.009,-0.076,24.605,99741.2,,,,,,,,1
10.700,SYNTHETIC,9.463,-0.050,2.613,0.128,-0.154,24.600,99747.4,,,,,,,,1
10.720,SYNTHETIC,9.490,0.017,2.562,-0.002,0.119,24.318,99736.9,,,,,,,,1
10.740,SYNTHETIC,9.470,-0.020,2.632,-0.095,0.135,24.028,99743.8,,,,,,,,1
10.760,SYNTHETIC,9.419,-0.025,2.722,-0.076,0.038,23.657,99742.5,,,,,,,,1
10.780,SYNTHETIC,9.380,-0.037,2.597,-0.053,-0.038,23.314,99744.3,,,,,,,,1
10.800,SYNTHETIC,9.450,0.115,2.748,0.153,0.016,22.612,99748.3,,,,,,,,1
10.820,SYNTHETIC,9.285,0.089,2.802,0.010,-0.017,22.099,99748.2,,,,,,,,1
10.840,SYNTHETIC,9.344,-0.024,2.854,0.237,0.039,21.295,99756.8,,,,,,,,1
10.860,SYNTHETIC,9.366,-0.017,2.951,0.034,-0.210,20.733,99753.6,,,,,,,,1
10.880,SYNTHETIC,9.336,-0.047,2.955,0.141,-0.082,20.043,99758.0,,,,,,,,1
10.900,SYNTHETIC,9.339,-0.004,3.067,0.029,0.045,19.253,99754.1,,,,,,,,1
10.920,SYNTHETIC,9.241,-0.009,3.153,0.064,0.010,18.471,99752.5,,,,,,,,1
10.940,SYNTHETIC,9.205,-0.015,3.294,0.030,0.283,17.673,99756.8,,,,,,,,1
10.960,SYNTHETIC,9.210,0.014,3.323,-0.048,0.066,16.751,99754.4,,,,,,,,1
10.980,SYNTHETIC,9.144,0.010,3.448,0.106,-0.047,15.643,99760.1,,,,,,,,1
11.000,SYNTHETIC,9.201,0.065,3.541,-0.161,-0.026,14.791,250000.0,0.0000652,0.0001279,131.7,3,9,23.16,4.090,1
11.020,SYNTHETIC,9.139,-0.021,3.625,-0.119,-0.007,13.721,99758.0,,,,,,,,1
11.040,SYNTHETIC,9.057,-0.012,3.695,-0.066,0.016,12.578,99759.0,,,,,,,,1
11.060,SYNTHETIC,8.963,-0.058,3.872,-0.025,-0.056,11.327,99760.3,,,,,,,,1
11.080,SYNTHETIC,8.951,0.113,3.943,0.004,-0.149,10.298,99767.9,,,,,,,,1
11.100,SYNTHETIC,8.893,-0.013,4.030,0.114,0.040,9.079,99764.9,,,,,,,,1
11.120,SYNTHETIC,8.926,0.084,4.113,-0.045,0.043,8.089,99764.9,,,,,,,,1
11.140,SYNTHETIC,8.758,0.004,4.255,-0.069,0.147,6.928,99769.9,,,,,,,,1
11.160,SYNTHETIC,8.647,-0.020,4.423,0.068,-0.077,5.638,99772.0,,,,,,,,1
11.180,SYNTHETIC,8.703,-0.031,4.502,-0.115,-0.062,4.496,99768.4,,,,,,,,1
11.200,SYNTHETIC,8.692,0.025,4.654,-0.023,-0.056,3.112,99771.5,,,,,,,,1
11.220,SYNTHETIC,8.584,0.047,4.736,0.148,-0.141,1.838,99772.2,,,,,,,,1
11.240,SYNTHETIC,8.584,-0.100,4.924,-0.211,0.080,0.727,99773.8,,,,,,,,1
11.260,SYNTHETIC,8.431,-0.013,4.993,-0.046,0.043,-0.563,99774.4,,,,,,,,1
11.280,SYNTHETIC,8.324,-0.004,5.045,-0.174,0.240,-1.871,99775.4,,,,,,,,1
11.300,SYNTHETIC,8.230,0.013,5.209,-0.037,0.064,-3.294,99781.4,,,,,,,,1
11.320,SYNTHETIC,8.281,-0.061,5.290,-0.027,-0.018,-4.199,99775.0,,,,,,,,1
11.340,SYNTHETIC,8.181,0.070,5.363,0.026,0.018,-5.589,99775.3,,,,,,,,1
11.360,SYNTHETIC,8.119,-0.011,5.463,-0.008,-0.122,-6.625,99783.0,,,,,,,,1
11.380,SYNTHETIC,8.015,-0.019,5.709,0.203,-0.038,-8.000,99783.7,,,,,,,,1
11.400,SYNTHETIC,7.969,-0.008,5.686,-0.169,-0.143,-9.216,99782.6,,,,,,,,1
11.420,SYNTHETIC,7.960,-0.068,5.820,0.011,0.139,-10.568,99783.9,,,,,,,,1
11.440,SYNTHETIC,7.724,0.097,5.919,-0.107,0.186,-11.611,99787.9,,,,,,,,1
11.460,SYNTHETIC,7.774,0.053,5.871,-0.055,0.040,-12.550,99786.0,,,,,,,,1
11.480,SYNTHETIC,7.795,-0.031,6.102,-0.129,-0.020,-13.660,99787.7,,,,,,,,1
11.500,SYNTHETIC,7.675,0.104,6.122,-0.025,0.156,-14.674,99794.4,,,,,,,,1
11.520,SYNTHETIC,7.590,0.004,6.180,-0.040,0.097,-15.611,99785.8,,,,,,,,1
11.540,SYNTHETIC,7.504,-0.080,6.333,0.095,-0.163,-16.602,99788.6,,,,,,,,1
11.560,SYNTHETIC,7.517,0.038,6.422,-0.017,0.063,-17.435,99791.5,,,,,,,,1
11.580,SYNTHETIC,7.466,-0.002,6.460,0.098,0.144,-18.461,99794.8,,,,,,,,1
11.600,SYNTHETIC,7.271,0.004,6.485,0.021,-0.111,-19.195,99794.0,,,,,,,,1
11.620,SYNTHETIC,7.308,-0.003,6.570,-0.047,-0.021,-19.913,99801.4,,,,,,,,1
11.640,SYNTHETIC,7.173,0.010,6.596,0.179,-0.191,-20.726,99799.1,,,,,,,,1
11.660,SYNTHETIC,7.112,-0.005,6.739,0.078,0.126,-21.500,99793.9,,,,,,,,1
11.680,SYNTHETIC,7.183,0.015,6.763,-0.118,0.017,-21.966,99797.4,,,,,,,,1
11.700,SYNTHETIC,7.089,-0.077,6.813,0.083,-0.068,-22.686,99800.4,,,,,,,,1
11.720,SYNTHETIC,7.111,0.032,6.805,-0.007,-0.015,-23.116,99801.6,,,,,,,,1
11.740,SYNTHETIC,7.105,-0.116,6.834,-0.020,-0.004,-23.519,99804.6,,,,,,,,1
11.760,SYNTHETIC,7.083,0.013,6.848,-0.017,0.025,-24.074,99807.3,,,,,,,,1
11.780,SYNTHETIC,7.099,-0.023,6.890,0.055,0.085,-24.230,99804.0,,,,,,,,1
11.800,SYNTHETIC,7.032,0.018,6.889,-0.057,0.101,-24.534,99812.2,,,,,,,,1
11.820,SYNTHETIC,6.905,-0.097,6.977,-0.015,-0.054,-24.713,99807.4,,,,,,,,1
11.840,SYNTHETIC,6.927,0.012,6.914,0.063,-0.065,-24.855,99810.2,,,,,,,,1
11.860,SYNTHETIC,6.959,-0.018,6.897,0.020,0.084,-25.153,99811.6,,,,,,,,1
11.880,SYNTHETIC,6.910,0.038,6.976,-0.137,0.006,-25.092,99815.7,,,,,,,,1
11.900,SYNTHETIC,6.918,-0.097,6.907,0.004,0.054,-24.990,99810.3,,,,,,,,1
11.920,SYNTHETIC,6.931,-0.085,6.903,-0.075,-0.189,-24.908,99812.9,,,,,,,,1
11.940,SYNTHETIC,6.863,0.056,6.909,0.166,-0.137,-24.708,99815.0,,,,,,,,1
11.960,SYNTHETIC,6.967,-0.065,6.892,0.128,-0.179,-24.495,99823.3,,,,,,,,1
11.980,SYNTHETIC,7.073,0.001,6.842,0.163,0.067,-24.206,99811.5,,,,,,,,1
12.000,SYNTHETIC,6.955,-0.025,6.839,0.009,-0.153,-23.900,99818.9,0.0000387,0.0001195,125.7,3,9,23.16,4.098,1
12.020,SYNTHETIC,7.002,0.032,6.793,0.123,-0.006,-23.350,99822.2,,,,,,,,1
12.040,SYNTHETIC,7.058,0.022,6.722,0.103,0.054,-22.821,99822.9,,,,,,,,1
12.060,SYNTHETIC,7.072,-0.043,6.751,0.162,0.146,-22.271,99829.0,,,,,,,,1
12.080,SYNTHETIC,7.250,-0.029,6.765,-0.012,-0.039,-21.637,99823.4,,,,,,,,1
12.100,SYNTHETIC,7.249,-0.037,6.693,-0.244,-0.018,-21.171,99825.1,,,,,,,,1
12.120,SYNTHETIC,7.237,-0.010,6.637,0.147,-0.044,-20.419,99827.9,,,,,,,,1
12.140,SYNTHETIC,7.293,-0.037,6.569,-0.044,0.110,-19.627,99827.1,,,,,,,,1
12.160,SYNTHETIC,7.407,-0.064,6.415,0.205,0.050,-18.883,99832.8,,,,,,,,1
12.180,SYNTHETIC,7.448,-0.105,6.349,0.070,0.005,-17.938,99830.3,,,,,,,,1
12.200,SYNTHETIC,7.413,-0.019,6.372,0.189,-0.019,-17.175,99832.0,,,,,,,,1
12.220,SYNTHETIC,7.576,-0.084,6.354,0.071,0.086,-16.132,99823.6,,,,,,,,1
12.240,SYNTHETIC,7.662,-0.013,6.217,-0.036,0.057,-15.308,99829.8,,,,,,,,1
12.260,SYNTHETIC,7.684,-0.114,6.079,-0.199,-0.071,-14.156,99838.9,,,,,,,,1
12.280,SYNTHETIC,7.686,0.018,5.964,-0.035,0.238,-13.071,99834.1,,,,,,,,1
12.300,SYNTHETIC,7.797,-0.030,5.989,0.143,-0.175,-12.084,99840.2,,,,,,,,1
12.320,SYNTHETIC,7.878,0.067,5.871,0.027,0.146,-10.942,99835.6,,,,,,,,1
12.340,SYNTHETIC,7.934,-0.076,5.633,-0.168,-0.015,-9.727,99837.9,,,,,,,,1
12.360,SYNTHETIC,7.927,0.054,5.674,0.073,0.053,-8.652,99842.0,,,,,,,,1
12.380,SYNTHETIC,8.084,0.001,5.591,-0.064,-0.001,-7.471,99844.1,,,,,,,,1
12.400,SYNTHETIC,8.202,-0.010,5.466,0.111,0.102,-6.016,99843.2,,,,,,,,1
12.420,SYNTHETIC,8.278,-0.035,5.382,0.021,-0.113,-5.000,99847.0,,,,,,,,1
12.440,SYNTHETIC,8.284,-0.063,5.272,0.079,-0.230,-3.811,99844.7,,,,,,,,1
12.460,SYNTHETIC,8.372,-0.037,5.205,0.039,-0.026,-2.352,99849.2,,,,,,,,1
12.480,SYNTHETIC,8.491,-0.069,4.986,-0.006,-0.048,-1.169,99844.9,,,,,,,,1
12.500,SYNTHETIC,8.500,-0.018,4.923,-0.051,-0.150,-0.054,99846.0,,,,,,,,1
12.520,SYNTHETIC,8.574,0.041,4.813,-0.180,-0.049,1.222,99856.6,,,,,,,,1
12.540,SYNTHETIC,8.557,0.012,4.739,-0.209,0.108,2.490,99847.0,,,,,,,,1
12.560,SYNTHETIC,8.680,-0.003,4.574,-0.334,0.053,3.816,99854.8,,,,,,,,1
12.580,SYNTHETIC,8.831,-0.021,4.407,-0.025,0.056,5.121,99857.9,,,,,,,,1
12.600,SYNTHETIC,8.702,-0.031,4.375,0.069,-0.217,6.299,99854.7,,,,,,,,1
12.620,SYNTHETIC,8.747,0.073,4.236,-0.041,0.239,7.300,99853.1,,,,,,,,1
12.640,SYNTHETIC,8.926,0.055,4.150,-0.007,0.105,8.565,99859.5,,,,,,,,1
12.660,SYNTHETIC,9.017,-0.077,4.018,-0.147,0.180,9.741,99851.2,,,,,,,,1
12.680,SYNTHETIC,9.056,-0.002,3.913,0.057,0.110,11.107,99855.6,,,,,,,,1
12.700,SYNTHETIC,8.988,-0.059,3.745,0.193,0.054,11.874,99861.9,,,,,,,,1
12.720,SYNTHETIC,9.168,0.032,3.685,-0.117,0.166,13.118,99861.3,,,,,,,,1
12.740,SYNTHETIC,9.054,0.039,3.600,0.139,-0.042,14.081,99863.6,,,,,,,,1
12.760,SYNTHETIC,9.194,-0.021,3.502,0.016,-0.076,15.206,99866.2,,,,,,,,1
12.780,SYNTHETIC,9.159,0.015,3.438,-0.052,-0.002,16.233,99860.6,,,,,,,,1
12.800,SYNTHETIC,9.224,0.038,3.326,0.101,0.015,17.217,99861.3,,,,,,,,1
12.820,SYNTHETIC,9.202,0.081,3.346,-0.052,0.146,18.112,99864.8,,,,,,,,1
12.840,SYNTHETIC,9.271,0.076,3.006,0.124,-0.076,18.744,99868.4,,,,,,,,1
12.860,SYNTHETIC,9.266,-0.137,3.073,-0.102,0.204,19.656,99872.0,,,,,,,,1
12.880,SYNTHETIC,9.358,0.004,3.115,-0.062,-0.070,20.401,99868.9,,,,,,,,1
12.900,SYNTHETIC,9.373,0.069,2.890,0.030,0.005,21.130,99870.4,,,,,,,,1
12.920,SYNTHETIC,9.348,-0.088,2.898,0.147,-0.219,21.801,99875.7,,,,,,,,1
12.940,SYNTHETIC,9.441,0.010,2.736,-0.100,-0.068,22.450,99873.8,,,,,,,,1
12.960,SYNTHETIC,9.429,0.049,2.719,-0.202,-0.151,22.782,99870.5,,,,,,,,1
12.980,SYNTHETIC,9.446,-0.029,2.760,0.043,-0.025,23.368,99880.7,,,,,,,,1
13.000,SYNTHETIC,9.482,0.011,2.619,0.014,0.039,23.827,99883.6,0.0000756,0.0001498,119.7,3,9,23.08,4.092,1
13.020,SYNTHETIC,9.386,-0.015,2.664,0.077,-0.135,24.022,99875.5,,,,,,,,1
13.040,SYNTHETIC,9.367,-0.064,2.580,-0.168,-0.030,24.513,99879.7,,,,,,,,1
13.060,SYNTHETIC,9.398,0.020,2.598,-0.111,-0.248,24.921,99883.1,,,,,,,,1
13.080,SYNTHETIC,9.511,-0.003,2.583,0.064,0.044,24.833,99881.0,,,,,,,,1
13.100,SYNTHETIC,9.345,0.103,2.572,-0.198,-0.081,24.942,99884.0,,,,,,,,1
13.120,SYNTHETIC,9.485,-0.031,2.584,0.063,-0.118,24.838,99886.7,,,,,,,,1
13.140,SYNTHETIC,9.420,0.024,2.554,0.036,0.124,25.040,99884.1,,,,,,,,1
13.160,SYNTHETIC,9.499,-0.017,2.508,-0.167,0.054,24.874,99883.3,,,,,,,,1
13.180,SYNTHETIC,9.519,-0.066,2.533,0.056,0.234,24.827,99888.7,,,,,,,,1
13.200,SYNTHETIC,9.422,-0.082,2.619,0.047,-0.011,24.481,99893.6,,,,,,,,1
13.220,SYNTHETIC,9.459,0.027,2.700,-0.054,-0.149,24.320,99893.9,,,,,,,,1
13.240,SYNTHETIC,9.453,0.034,2.618,0.048,0.059,23.877,99891.7,,,,,,,,1
13.260,SYNTHETIC,9.516,-0.003,2.625,-0.021,-0.088,23.627,99894.0,,,,,,,,1
13.280,SYNTHETIC,9.425,0.036,2.677,0.022,-0.038,23.133,99894.0,,,,,,,,1
13.300,SYNTHETIC,9.433,0.094,2.708,-0.044,0.215,22.687,99896.8,,,,,,,,1
13.320,SYNTHETIC,9.424,0.040,2.815,-0.026,0.204,22.130,99896.7,,,,,,,,1
13.340,SYNTHETIC,9.291,-0.019,2.989,-0.031,0.080,21.347,99897.4,,,,,,,,1
13.360,SYNTHETIC,9.328,-0.023,2.922,0.075,0.152,20.713,99896.8,,,,,,,,1
13.380,SYNTHETIC,9.295,-0.091,2.974,-0.137,-0.010,20.028,99898.8,,,,,,,,1
13.400,SYNTHETIC,9.448,-0.043,3.062,-0.013,0.154,19.246,99900.5,,,,,,,,1
13.420,SYNTHETIC,9.286,0.016,3.156,-0.009,0.073,18.362,99901.2,,,,,,,,1
13.440,SYNTHETIC,9.205,0.046,3.296,-0.094,-0.058,17.636,99904.6,,,,,,,,1
13.460,SYNTHETIC,9.216,-0.013,3.354,-0.064,0.055,16.723,99914.6,,,,,,,,1
13.480,SYNTHETIC,9.124,-0.171,3.416,0.025,0.104,15.621,99907.0,,,,,,,,1
13.500,SYNTHETIC,9.142,-0.017,3.519,-0.030,-0.123,14.730,99910.6,,,,,,,,1
13.520,SYNTHETIC,8.998,0.067,3.715,-0.105,0.057,13.778,99913.4,,,,,,,,1
13.540,SYNTHETIC,9.180,-0.035,3.770,-0.121,-0.013,12.553,99907.7,,,,,,,,1
13.560,SYNTHETIC,8.993,-0.041,3.851,-0.113,0.047,11.461,99903.7,,,,,,,,1
13.580,SYNTHETIC,8.989,0.020,3.951,-0.044,-0.009,10.366,99917.2,,,,,,,,1
13.600,SYNTHETIC,8.922,0.048,4.152,-0.033,0.071,9.149,99912.1,,,,,,,,1
13.620,SYNTHETIC,8.884,0.043,4.156,-0.087,0.119,8.008,99916.7,,,,,,,,1
13.640,SYNTHETIC,8.821,0.067,4.302,-0.097,0.113,6.802,99914.0,,,,,,,,1
13.660,SYNTHETIC,8.753,0.007,4.456,-0.137,0.059,5.589,99918.8,,,,,,,,1
13.680,SYNTHETIC,8.814,-0.015,4.463,-0.114,-0.110,4.603,99919.9,,,,,,,,1
13.700,SYNTHETIC,8.693,0.057,4.622,-0.165,0.024,3.095,99921.6,,,,,,,,1
13.720,SYNTHETIC,8.608,0.029,4.671,0.210,0.008,1.861,99921.5,,,,,,,,1
13.740,SYNTHETIC,8.583,-0.054,4.717,0.051,-0.077,0.640,99923.1,,,,,,,,1
13.760,SYNTHETIC,8.407,-0.037,5.025,-0.088,0.198,-0.607,99921.6,,,,,,,,1
13.780,SYNTHETIC,8.406,-0.014,5.138,0.121,-0.249,-1.945,99927.2,,,,,,,,1
13.800,SYNTHETIC,8.273,0.048,5.102,-0.068,0.007,-2.968,99921.5,,,,,,,,1
13.820,SYNTHETIC,8.219,0.107,5.332,0.092,-0.039,-4.480,99929.3,,,,,,,,1
13.840,SYNTHETIC,8.226,-0.005,5.380,0.020,0.135,-5.614,99924.3,,,,,,,,1
13.860,SYNTHETIC,8.164,0.106,5.466,0.223,-0.104,-6.787,99927.6,,,,,,,,1
13.880,SYNTHETIC,8.050,-0.001,5.644,0.086,0.040,-8.018,99932.5,,,,,,,,1
13.900,SYNTHETIC,7.977,-0.052,5.693,0.257,0.086,-9.021,99933.9,,,,,,,,1
13.920,SYNTHETIC,7.988,0.034,5.797,-0.115,-0.032,-10.293,99926.3,,,,,,,,1
13.940,SYNTHETIC,7.816,0.084,5.818,0.018,0.237,-11.444,99934.8,,,,,,,,1
13.960,SYNTHETIC,7.801,-0.025,5.931,0.140,0.100,-12.553,99932.2,,,,,,,,1
13.980,SYNTHETIC,7.715,0.037,6.052,-0.037,0.207,-13.658,99935.4,,,,,,,,1
14.000,SYNTHETIC,7.589,0.013,6.142,-0.207,0.005,-14.634,99938.9,0.0000676,0.0001841,110.5,3,9,22.97,4.089,1
14.020,SYNTHETIC,7.571,0.012,6.251,0.023,-0.038,-15.586,99937.1,,,,,,,,1
14.040,SYNTHETIC,7.525,-0.052,6.229,0.057,0.000,-16.670,99935.0,,,,,,,,1
14.060,SYNTHETIC,7.410,0.061,6.309,-0.014,-0.082,-17.506,99942.3,,,,,,,,1
14.080,SYNTHETIC,7.434,0.001,6.448,0.111,-0.069,-18.257,99943.6,,,,,,,,1
14.100,SYNTHETIC,7.427,0.073,6.542,0.133,-0.089,-19.262,99947.3,,,,,,,,1
14.120,SYNTHETIC,7.221,-0.060,6.605,0.064,0.156,-20.091,99950.1,,,,,,,,1
14.140,SYNTHETIC,7.342,-0.003,6.609,-0.124,-0.092,-20.827,99942.8,,,,,,,,1
14.160,SYNTHETIC,7.170,0.020,6.714,0.209,0.007,-21.266,99946.8,,,,,,,,1
14.180,SYNTHETIC,7.193,0.058,6.792,-0.034,0.157,-21.952,99952.6,,,,,,,,1
14.200,SYNTHETIC,7.181,0.002,6.820,0.088,0.090,-22.738,99949.3,,,,,,,,1
14.220,SYNTHETIC,6.977,0.012,6.802,0.034,-0.043,-23.290,99952.1,,,,,,,,1
14.240,SYNTHETIC,6.999,-0.014,6.936,-0.129,0.060,-23.426,99953.2,,,,,,,,1
14.260,SYNTHETIC,7.000,0.046,6.963,0.044,-0.005,-23.889,99958.2,,,,,,,,1
14.280,SYNTHETIC,7.066,0.028,6.828,0.101,-0.043,-24.174,99954.7,,,,,,,,1
14.300,SYNTHETIC,6.895,0.044,6.869,0.033,0.046,-24.496,99956.4,,,,,,,,1
14.320,SYNTHETIC,6.863,-0.045,6.948,0.093,0.062,-24.750,99953.5,,,,,,,,1
14.340,SYNTHETIC,6.979,0.035,6.965,0.076,-0.055,-24.957,99960.3,,,,,,,,1
14.360,SYNTHETIC,6.973,0.018,6.864,-0.001,0.057,-24.925,99949.4,,,,,,,,1
14.380,SYNTHETIC,6.904,0.040,6.839,0.064,-0.031,-25.064,99959.8,,,,,,,,1
14.400,SYNTHETIC,6.936,-0.036,6.884,-0.018,0.085,-24.873,99962.5,,,,,,,,1
14.420,SYNTHETIC,6.934,0.011,6.878,0.073,0.133,-24.945,99960.5,,,,,,,,1
14.440,SYNTHETIC,6.946,-0.057,6.925,0.047,-0.011,-24.562,99963.7,,,,,,,,1
14.460,SYNTHETIC,7.003,-0.027,6.960,-0.080,0.047,-24.344,99964.6,,,,,,,,1
14.480,SYNTHETIC,7.088,0.062,6.835,0.121,-0.135,-24.317,99964.6,,,,,,,,1
14.500,SYNTHETIC,6.994,0.078,6.867,-0.026,0.038,-23.937,99968.5,,,,,,,,1
14.520,SYNTHETIC,7.067,0.058,6.876,0.153,0.076,-23.270,99967.7,,,,,,,,1
14.540,SYNTHETIC,7.154,-0.035,6.763,0.027,0.090,-22.895,99970.2,,,,,,,,1
14.560,SYNTHETIC,7.085,-0.038,6.747,0.069,0.009,-22.485,99970.4,,,,,,,,1
14.580,SYNTHETIC,7.132,0.020,6.713,-0.047,-0.173,-21.650,99976.2,,,,,,,,1
14.600,SYNTHETIC,7.155,-0.023,6.595,0.115,-0.008,-21.092,99970.4,,,,,,,,1
14.620,SYNTHETIC,7.270,0.033,6.530,-0.047,-0.022,-20.433,99975.6,,,,,,,,1
14.640,SYNTHETIC,7.353,0.025,6.529,-0.062,0.094,-19.602,99973.7,,,,,,,,1
14.660,SYNTHETIC,7.383,0.017,6.394,-0.035,-0.121,-18.925,99978.8,,,,,,,,1
14.680,SYNTHETIC,7.470,0.040,6.369,-0.025,-0.091,-18.013,99979.2,,,,,,,,1
14.700,SYNTHETIC,7.533,-0.028,6.250,0.073,0.086,-16.974,99977.1,,,,,,,,1
14.720,SYNTHETIC,7.537,0.011,6.310,0.044,0.163,-16.040,99979.0,,,,,,,,1
14.740,SYNTHETIC,7.546,-0.014,6.205,-0.120,-0.043,-15.193,99981.3,,,,,,,,1
14.760,SYNTHETIC,7.742,-0.012,6.150,0.285,-0.023,-14.339,99986.5,,,,,,,,1
14.780,SYNTHETIC,7.741,-0.086,6.141,0.026,0.026,-13.167,99986.9,,,,,,,,1
14.800,SYNTHETIC,7.854,0.116,5.933,0.044,0.096,-12.148,99986.7,,,,,,,,1
14.820,SYNTHETIC,7.834,0.093,5.853,0.045,0.074,-11.055,99978.0,,,,,,,,1
14.840,SYNTHETIC,7.964,0.021,5.651,-0.003,0.043,-9.709,99984.2,,,,,,,,1
14.860,SYNTHETIC,8.065,-0.132,5.663,0.062,-0.014,-8.717,99983.8,,,,,,,,1
14.880,SYNTHETIC,8.077,-0.155,5.602,0.071,0.028,-7.521,99988.9,,,,,,,,1
14.900,SYNTHETIC,8.148,0.030,5.438,0.104,-0.084,-6.176,99993.5,,,,,,,,1
14.920,SYNTHETIC,8.217,0.025,5.313,0.183,-0.137,-4.989,99995.0,,,,,,,,1
14.940,SYNTHETIC,8.327,-0.058,5.279,-0.004,-0.025,-3.687,99994.0,,,,,,,,1
14.960,SYNTHETIC,8.354,0.120,5.147,-0.034,0.206,-2.501,99990.0,,,,,,,,1
14.980,SYNTHETIC,8.385,0.013,4.967,0.052,-0.085,-1.214,99992.0,,,,,,,,1
15.000,SYNTHETIC,8.528,-0.014,4.878,0.007,-0.140,0.142,99996.7,0.0001147,0.0001842,114.9,3,9,22.88,4.086,1
15.020,SYNTHETIC,8.564,-0.004,4.776,0.020,-0.079,1.129,99996.3,,,,,,,,1
15.040,SYNTHETIC,8.614,0.010,4.685,0.068,-0.102,2.559,100004.3,,,,,,,,1
15.060,SYNTHETIC,8.648,-0.058,4.648,0.079,-0.126,4.005,99999.1,,,,,,,,1
15.080,SYNTHETIC,8.797,-0.088,4.422,-0.034,0.137,5.060,100000.9,,,,,,,,1
15.100,SYNTHETIC,8.864,-0.027,4.350,-0.095,0.088,6.344,100003.6,,,,,,,,1
15.120,SYNTHETIC,8.806,0.063,4.112,0.154,0.003,7.465,100004.0,,,,,,,,1
15.140,SYNTHETIC,8.843,0.005,4.089,0.191,-0.105,8.665,100006.0,,,,,,,,1
15.160,SYNTHETIC,9.026,0.019,4.076,-0.076,-0.098,9.932,100007.5,,,,,,,,1
15.180,SYNTHETIC,9.059,-0.065,3.915,-0.057,-0.012,10.843,100008.4,,,,,,,,1
15.200,SYNTHETIC,9.036,0.007,3.794,-0.045,0.004,12.037,100010.1,,,,,,,,1
15.220,SYNTHETIC,9.014,0.054,3.686,0.073,0.128,13.147,100003.3,,,,,,,,1
15.240,SYNTHETIC,9.132,0.095,3.541,0.025,-0.101,14.297,100009.3,,,,,,,,1
15.260,SYNTHETIC,9.151,-0.054,3.564,-0.132,-0.059,15.141,100011.9,,,,,,,,1
15.280,SYNTHETIC,9.302,-0.051,3.380,0.218,0.033,16.340,100011.0,,,,,,,,1
15.300,SYNTHETIC,9.238,0.015,3.327,-0.049,-0.056,17.045,100009.4,,,,,,,,1
15.320,SYNTHETIC,9.244,-0.001,3.127,-0.107,0.092,17.971,100012.8,,,,,,,,1
15.340,SYNTHETIC,9.293,-0.036,3.132,-0.002,-0.076,18.881,100023.1,,,,,,,,1
15.360,SYNTHETIC,9.313,-0.102,3.062,-0.079,0.079,19.622,100024.0,,,,,,,,1
15.380,SYNTHETIC,9.320,-0.049,2.973,-0.182,0.003,20.361,100026.0,,,,,,,,1
15.400,SYNTHETIC,9.361,-0.037,2.833,0.100,-0.103,21.200,100020.0,,,,,,,,1
